"scientificNameAuthorship","reps"
"(Balzan, 1888)",1
"Banarescu & Nalbant, 1979:353",1
"Band",1
"B and D.",1
"Bandel",1
"Bandy, 1944",1
"(Bandy 1949)",1
"(Bandy, 1949)",1
"Bandy, 1949",1
"(Bandy) 1950",1
"(Bandy & Arnal) 1955",1
"Bandy & Arnal 1957",1
"Bandy, Ingle & Wright 1971",1
"Bandy, Ingle, & Wright 1971",1
"Banget-?",1
"Bang-Haas, 1914",1
"(Bang-Haas, 1915)",1
"(Bang-Haas, 1927)",1
"Bang-Haas, 1933",1
"(Bangs, 1931)",1
"Bangs & Loveridge, 1931",1
"Bangs & Zappey",1
"Banister & Clarke, 1977",1
"Banks 1861",1
"Banks 1868",1
"Banks, 1890",1
"Banks,1891",1
"Banks 1892",1
"Banks,1902",1
"Banks 1910ÿ 1911",1
"(Banks, 1911)",1
"Banks, 1912",1
"(Banks, 1919)",1
"Banks, 1920",1
"Banks 1923",1
"Banks, 1938",1
"Banks, 1940",1
"(Banks 1941)",1
"Banks, 1944",1
"Banks 1951",1
"Bann",1
"Bann.",1
"Banner & Desai",1
"Baptista",1
"Baranowski 1993",1
"Baranowski, 1993",1
"Barba and Perez, 2007",1
"Barbat and Estorff",1
"Barbat and Estorff 1933",1
"Barbat and Von Estorff",1
"Barbat & Johnson 1933",1
"(Barbat & von Estorff) 1933",1
"Barbosa du Bocage and Brito Capello, 1864",1
"Barbour, 1904",1
"Barbour, 1911",1
"(Barbour, 1913)",1
"Barbour, 1927",1
"Barbour, 1931",1
"Barbour, 1932",1
"Barbour, 1938",1
"(Barbour, 1941)",1
"Barbour, 1944",1
"(Barbour and Amaral, 1924)",1
"(Barbour and Dunn, 1921)",1
"Barbour and Loveridge, 1929",1
"Barbour and Noble, 1915",1
"Barbour and Noble, 1916",1
"Barbour & Bigelow, 1944",1
"Barbour & Brooks.",1
"(Barbour & Brooks, 1917)",1
"(Barbour & Cook, 1914)",1
"(Barbour & Schultz, 1935)",1
"Barbour & Schultz, 1937",1
"Barbour & Schultz, 1939",1
"Barc",1
"Bar + Dautz",1
"Barid & Girard, 1854",1
"(Barkas, 1873)",1
"Barker 1932",1
"(Barker & Grimsdale)",1
"Barker & Grimsdale 1937",1
"(Barnard 1927)",1
"(Barnard, 1927)",1
"Barnard, 1938",1
"Barnard, 1959",1
"(Barnard, 1963)",1
"Barnard 1963",1
"Barne",1
"Barnes 1824",1
"Barnes 1900",1
"Barnes 1901",1
"Barnes and Benjamin 1926",1
"(Barnes & Benjamin, 1925)",1
"Barnes & Benjamin, 1926",1
"Barnes et al.",1
"Barnes & McDonnough 1913",1
"Barnes & McDunnough 1917",1
"Barnes & Tuke",1
"Barnes & Whitmore",1
"Barnett and Gibbs, 1968",1
"Barnis",1
"Barns.",1
"Barnsley",1
"Baroni Urbani, 1969",1
"Baroni-Urbani 1978",1
"Barr 1965",1
"Barr, 1967",1
"(Barrande, 1851)",1
"(Barrande, 1854)",1
"(Barrande, 1855)",1
"(Barrande, 1872)",1
"(Barrande, 1876)",1
"Barrande, 1876",1
"(Barrande, 1877)",1
"Barrande, 1887",1
"Barrande, 1896",1
"(Barrande, 1907)",1
"(Barrande, 1942)",1
"Barrattina y Fellippone",1
"(Barrett)",1
"(Barris, 1885)",1
"(Barrois, 1882)",1
"Barry 1929",1
"Barstead",1
"Bartbat and von Estorff 1933",1
"Bartech",1
"(Bartenstein) 1937",1
"Bartenstein 1965",1
"Bartenstein, Bettenstaedt, & Bolli 1957",1
"(Bartenstein & Brand)",1
"(Bartenstein & Brand) 1949",1
"Bartenstein & Brand 1952",1
"(Bartenstein & Braud)",1
"Bartenstein et. al. 1957",1
"Barthel Et Al",1
"Barthsch",1
"Bartolin",1
"(Barton, 1947)",1
"Barton, 1950",1
"(Bartsc, 1931)",1
"Bartsch 1913",1
"Bartsch 1915",1
"(Bartsch, 1917)",1
"Bartsch 1917",1
"Bartsch, 1918",1
"Bartsch 1920",1
"Bartsch, 1922",1
"Bartsch, 1924",1
"Bartsch 1927",1
"(Bartsch), 1928",1
"Bartsch 1931",1
"Bartsch, 1932",1
"Bartsch 1934",1
"(Bartsch, 1942)",1
"(Bartsch, 1943)",1
"Bartsch 1950",1
"Bartsch and M",1
"(Bartsch and Morrison, 1942)",1
"Bartsch and Rehder",1
"Bartsch and rehder, 1943",1
"Bartsch + Rehd",1
"Bartsch & Rehder 1939",1
"Bartsch & Rehder 1943",1
"Bartsch & Rehder 1960",1
"Bartsh",1
"Bartsh, 1911",1
"Bartsh & Rehder",1
"Bartson",1
"Bary",1
"Bösenberg & Strand, 1906",1
"Basilewski, 1855",1
"Bösk",1
"Baslinot Pulec",1
"(Basov 1964)",1
"Bass",1
"(Bassani)",1
"Basse",1
"(Bassett-Smith, 1896)",1
"Bassi, 1875",1
"Bassler, 1953",1
"Bassler & Kellett",1
"(Bassler) Okulitch",1
"Bassler & Shideler in Bassler",1
"Bassler & Ulrich, 1904",1
"Bass MS",1
"Baster",1
"(Baster)",1
"Bast G.F.4",1
"Bast G.F.I.",1
"Bastin & Williams",1
"Bast. Pl. 617",1
"Bat",1
"Batchelder, 1848",1
"Batchelder, 1896",1
"(Bate)",1
"(Bate, 1856)",1
"(Bate,1888)",1
"Bates 1866",1
"Bates 1870",1
"Bates, 1870",1
"Bates 1873",1
"Bates 1874",1
"(Bates, 1883)",1
"(Bates, 1887)",1
"Bates 1892",1
"Bates 1934",1
"Bates 1935",1
"Bates, 1943",1
"Bate & Westwood, 1866",1
"(Bate & Westwood, 1868)",1
"Bate & Westwood, 1868",1
"Bats",1
"(Batsch, 1786)",1
"Batsch, 1786",1
"Batsch 1791",1
"Batten, 1956",1
"Bauay",1
"Bauchot, 1954",1
"Baud",1
"Baud.",1
"Bauer 1959",1
"Baur",1
"Baurg",1
"Bav.",1
"Bav. and Dautz.",1
"Bavaray + Dautz",1
"(Bavay, 1904)",1
"(Bavay, 1906)",1
"Bavay 1913",1
"(Bavay, 1922)",1
"Bavay and Datzenb.",1
"Bavay and Dautzenberg",1
"Bavay & Dautz.",1
"Bavay-Dautz",1
"(Bavay & Dautzenberg, 1909)",1
"(Bavay & Dautzenberg, 1912)",1
"Bavay & Dautzenberg, 1912",1
"Bav. + Daultz",1
"Bav + Dautz",1
"Bav. + Dautz.",1
"Bavey",1
"Bavoy",1
"(Bawsher)",1
"Baxter, 1951",1
"Baxter Et Al",1
"Bay",1
"Bay.",1
"Bayan",1
"(Bayan)",1
"Bayar",1
"(Bayer, 1941)",1
"(Bayer, 1942)",1
"Bayer, 1959",1
"Bayer, 1961",1
"Bayer F. M. 1943",1
"(Bayle, 1878)",1
"Bayle, 1878",1
"Bayle 1880",1
"Baylis, 1919",1
"Bayliss, 1921",1
"Bazle",1
"B. + B.",1
"B.B. Wood",1
"B.B. Woodward",1
"B + C",1
"B,C",1
"B.C.",1
"B & D",1
"B. &. D.",1
"B+D",1
"(B.D.D., 1882)",1
"B.D. & Dautzenberg",1
"B de St. Vincent",1
"B + Dtz",1
"Beadnell, 1902",1
"Beal 1972",1
"Bean.",1
"Bean, 1879",1
"Bean 1881:151",1
"Bean, 1885",1
"(Bean, 1887)",1
"Bean 1887:373",1
"Bean 1890:41",1
"(Bean, 1892)",1
"(Bean) Bunbury",1
"(Bean & Dresel 1884)",1
"(Bean) Nathorst",1
"(Bean) Seward",1
"(Bean-Simpson)",1
"Bean & Weed, 1912",1
"Beardsley 1969",1
"Beatty",1
"Beaufort",1
"Beaumont, 1977",1
"(Beauvois, 1917)",1
"Bec.",1
"Bech",1
"Beck, 1839",1
"Beck 1924",1
"(Beck 1943)",1
"\Beck\ Adams",1
"Becker, 1963",1
"(Becker) Manchester",1
"Becker-Migdisova 1958",1
"Becker & Sanchez De Posada",1
"Beckman",1
"(Beckmann, 1954)",1
"Beck, Pfr.",1
"(Beck) P + M",1
"Bedd",1
"(Beddard, 1887)",1
"(Beddard, 1893)",1
"(Beddard, 1899)",1
"Beddard, 1899",1
"Beddard, 1922",1
"(Beddome, 1867)",1
"(Beddome, 1883)",1
"(Bednall in Bednall & Matthews, 1906)",1
"Bednall & Matthews 1906",1
"(Bednall & Pilsbry in Pilsbry, 1894)",1
"Bednarik, 1979",1
"Bedot, 1904",1
"Beebe, 1912",1
"(Beebe and Tee-Van, 1932)",1
"Beebe & Tee Van 1933",1
"Beebe & Tee-Van, 1933",1
"(Beede, 1902)",1
"Beg. and Cl.",1
"Begg",1
"Begt.",1
"Behr",1
"(Behr, 1863)",1
"Behr, 1867",1
"(Behr, 1870)",1
"Behrensmeyer",1
"Beier, 1928",1
"Beier, 1933",1
"Beier, 1957",1
"(Beier, 1966)",1
"Beier, 1966",1
"Bekker & Borodulina, 1971",1
"Belding",1
"Belford 1928",1
"bell.",1
"Bell &",1
"(Bell, 1843)",1
"(Bell, 1855)",1
"(Bell, 1871)",1
"(Bell, 1881)",1
"Bell, 1881",1
"Bell, 1883",1
"(Bell, 1887)",1
"Bell, 1887",1
"Bell, 1902",1
"(Bell, 1904)",1
"(Bell, 1905)",1
"(Bell, 1930)",1
"Bell, 1941",1
"Bell, 1976",1
"bellardi",1
"Bellardi, 1884",1
"(Bell-Cross, 1975)",1
"Bell e Mich.",1
"Bellen 1946",1
"Bel.l et Mich.",1
"Bellinger 1952",1
"(Bellingham, 1840",1
"Bell. & M.",1
"(Belshaw & Bolton, 1994)",1
"Belt",1
"Bendukidze",1
"Benecke",1
"Beneden, 1835",1
"Benedict, 1887",1
"Benedict, 1894",1
"Benedict, 1895",1
"Benedict, 1903",1
"Benedict and Rathbun, 1891",1
"Benghazi",1
"Benham",1
"(Benham, 1904)",1
"Benham, 1910",1
"Benham, 1922",1
"(Benick)",1
"Bennet",1
"(Bennett 1832)",1
"(Bennett, 1833)",1
"(Bennett, 1835)",1
"Bennett, 1954",1
"Benoit.",1
"Benoit, 1962",1
"(Bens.)",1
"(Benson, 1831)",1
"(Benson, 1851)",1
"(Benson, 1853)",1
"(Benson, 1857)",1
"Benson, 1859",1
"Benson, 1860",1
"(Benson, 1861)",1
"(Benson, 1865)",1
"\Benson\ Frau",1
"(Benson in Cantor, 1842)",1
"Benz",1
"Beq & Cl.",1
"Bequaert &",1
"Bequaert 1920",1
"Bequaert 1926",1
"Bequaert 1935",1
"Bequaert 1940b",1
"Bequaert 1941",1
"Bequaert 1955",1
"Bequaert and Salt 1931",1
"Bequaert & Clench",1
"Bequaert + Clench",1
"Bequard 1940",1
"Bequart and Clench",1
"Ber",1
"Berdan in Ulrich & Bassler",1
"(Bere, 1936)",1
"Berenicea",1
"(Berg)",1
"(Berg, 1895)",1
"Berg, 1895",1
"(Berg, 1907)",1
"Berg, 1907",1
"(Berg 1913)",1
"Berg, 1913",1
"Berg, 1916",1
"Berg, 1958",1
"Bergendal, 1902",1
"Bergendal, 1903",1
"(Bergenhayn, 1931)",1
"Bergenhayn, 1933",1
"Berger, 1940",1
"Berger-Dell'mour & Mayer, 1989",1
"(Berggren & Miller, 1986)",1
"Bergh",1
"Bergh, 1870",1
"Bergh, 1876",1
"Bergh, 1879",1
"(Bergh, 1880)",1
"Bergh, 1880",1
"Bergh, 1890",1
"Bergmans, 1980",1
"(Bergounioux, 1955)",1
"Bergquist 1942",1
"(Berg & Ross)",1
"Berkeley & Berkeley, 1941",1
"(Berkenkamp, 1993)",1
"(Berland)",1
"Berland, 1927",1
"Berland, 1936",1
"Berland and Millot, 1940",1
"(Berland & Millot, 1940)",1
"Berlepsch.",1
"Berlepsch, 1885",1
"(Berlepsch, 1888)",1
"Berlepsch, 1893",1
"(Berlepsch, 1901)",1
"(Berlepsch, 1903)",1
"(Berlese, 1886)",1
"(Berlese, 1888)",1
"(Berlese, 1892)",1
"(Berlese, 1908)",1
"Berlese, 1913",1
"Berlese, 1916",1
"Bermúdez 1949",1
"Bermer 1940",1
"(Bermuda)",1
"Bermudez 1934",1
"Bermudez 1937",1
"Bermudez 1938",1
"(Bermudez) 1961",1
"Bermudez & Cushman",1
"Bernadi",1
"Bernaldi",1
"(Bernard, 1897)",1
"Bernard 1948",1
"Bernard 1950",1
"Bernard 1957",1
"Bernard, 1969",1
"(bernardi, 1853)",1
"Bernardi 1853",1
"Bernardi, 1858",1
"Bernardi 4950",1
"Bernardi & Crosse",1
"Berner, 1953",1
"Berry 1853",1
"Berry, 1904",1
"Berry, 1905",1
"Berry 1908",1
"(Berry, 1913)",1
"(Berry, 1917)",1
"Berry 1919",1
"(Berry, 1920)",1
"Berry, 1921",1
"(Berry, 1928)",1
"Berry 1937",1
"(Berry, 1940)",1
"Berry 1950",1
"Berry 1954",1
"(Berry, 1957)",1
"Berry 1961",1
"Berry 1962",1
"Berry 1964",1
"(Berry, 1968)",1
"(Berry, 1969)",1
"Berry 1969",1
"(Berry) Herendeen et al.",1
"Berry & Lynn",1
"Berry & Murphy",1
"Bertelsen, 1980",1
"Bertelsen and Pietsch, 1998",1
"Bertelsen & Kreft, MS name",1
"Bertelsen & Marshall, 1956",1
"Bertin, 1878",1
"Bertin, 1936",1
"Bertkau, 1889",1
"Bertrand, 1907",1
"Bertsch & D'Attilio 1980",1
"(Besairie)",1
"Best, 1952",1
"Bet",1
"Bethoux",1
"Bethoux, 2007",1
"Bethune-Baker, 1896",1
"Bethune-Baker, 1909",1
"Bethune-Baker, 1911",1
"Bethune-Baker, 1915",1
"Betta",1
"(Bettenstaedt) 1952",1
"Bettenstaedt 1952",1
"Bettenstaedt 1953",1
"Beu",1
"(Beu, 1977)",1
"Beus.",1
"(Beushausen)",1
"Beus & Lane",1
"Beutenmueller 1892",1
"Beutenmueller 1910",1
"Beutenmueller 1915",1
"Bey/",1
"Beyer 1966",1
"Beyr",1
"Beyrich 1846",1
"Beyrich, 1856",1
"Beyrich, 1859",1
"(Beyrich, 1866)",1
"Beyrup & Cover",1
"b'gs & Pen.",1
"\Bgt.\ Dall.",1
"B H",1
"Bharadwaj and Salujha 1964",1
"(Bharadwaj) Jizba",1
"Bhatia",1
"B.H.W.",1
"B.H. Wr.",1
"Bianconi, 1855",1
"(Bickhardt)",1
"Bieda",1
"Biedermann, 1863",1
"Bieler, Merrill & Boss, 1985",1
"Bielz, 1858",1
"Bietz",1
"(Bigelow, 1911)",1
"Bigelow, 1912",1
"(Bigelow and Schroeder, 1944)",1
"Bigelow and Schroeder, 1950",1
"Biggs, 1937",1
"(Bigot)",1
"(Bigot, 1889)",1
"Bigt.",1
"Bilie",1
"(Bill)",1
"(Billings, 1863)",1
"Billings 1865",1
"(Billings, 1872)",1
"Billings, 1872",1
"Bin.",1
"Binckhorst",1
"(Bingham, 1900)",1
"Binn., A.",1
"(Binney, 1851)",1
"Binney 1861",1
"Binney, W. G.",1
"Bins.",1
"Bir.",1
"B + Ir.",1
"Biraghi 1978",1
"Biraghi, G., 1993",1
"Bird 1909",1
"Bird & Holdich, 1984",1
"(Birge, 1879)",1
"Birindelli & Sabaj Pérez 2011",1
"Birkhead, 1961",1
"(Birostre)",1
"(Birstein, 1932)",1
"Birula 1903",1
"(Birula 1914)",1
"Bisat & Hudson, 1943",1
"(Bishop, 1924)",1
"Bishop and Ruderman, 1946",1
"Bishop & Crosby, 19",1
"Bistz",1
"(Bittner, 1901)",1
"Biv-Ber., 1832",1
"Biville",1
"Bivona 1832",1
"Bivona, 1838",1
"(Bivona And., 1838)",1
"(Bivona Ant., in Bivona And., 1838)",1
"Bjorn, 1997",1
"B. L.",1
"Blache, 1967",1
"Blacic & Schopf",1
"Black, 1969",1
"Blackburn, 1888",1
"(Blackburn, 2012)",1
"Blackmore 1921",1
"Blackwall, 1834",1
"Blackwall, 1836",1
"(Blackwall, 1856)",1
"(Blackwall, 1861)",1
"Blackwelder, 1943",1
"Blackwelder, 1946",1
"Blahnik ms.",1
"Blaine et Desh.",1
"(Blaineville), 1832",1
"Blaineville 1832",1
"Blaineville 1836",1
"Blainf",1
"Blainville 1816",1
"(Blainville), 1818",1
"Blainville 1819",1
"Blainville 1824",1
"Blainville 1826",1
"Blainville, 1838",1
"Blainville, 1839",1
"Blainville 1852",1
"Blaisdell 1902",1
"(Blake, 1862)",1
"Blake 1871",1
"(Blake 1876)",1
"(Blake, 1876)",1
"Blake 1936",1
"Blake 1952",1
"Blake 1958",1
"Blake 1969",1
"Blake 1986",1
"Blake, 2000",1
"BLAKE & ARONSON 1988",1
"Blake & Elliott",1
"Blake, Grassle & Eckelbarger, 2009",1
"Blake in Blake et al.",1
"Blake in Blake, Hilbig & Scott, 1996",1
"Blake & Kudenov",1
"Blake & Lavesque, 2017",1
"Blake & Peterson",1
"Blake & Zinsmeister in Feldmann & Woodburne",1
"Blan",1
"Blanc.",1
"(Blanchard, 1844)",1
"Blanchard, 1847",1
"Blanchard, 1853",1
"(Blanchard, 1891)",1
"(Blanchard, 1896)",1
"(Blanchard, 1920)",1
"(Blanchard in Gay, 1849)",1
"Bland, 1859",1
"(Bland, 1863)",1
"(Bland, 1864)",1
"(Bland & Cooper)",1
"(Bland & Cooper, 1861)",1
"Blanf.",1
"Blanford, 1864",1
"(Blanford, 1865)",1
"(Blanford, 1867)",1
"(Blanford, 1870)",1
"Blanford, 1870",1
"Blanford, 1872",1
"(Blanford, 1881)",1
"Blanford, 1888",1
"Blasius",1
"Blasius, 1886",1
"(Blasius, 1888)",1
"(Blatchley)",1
"Blatchley, 1916",1
"Blatchley 1928",1
"Blaud",1
"Blaum",1
"Blazewicz & Heard, 2001",1
"Blazewicz-Paszkowycz, 2004",1
"(Bld)",1
"Bleeker, 1846",1
"Bleeker 1849",1
"Bleeker 1854",1
"(Bleeker 1856)",1
"(Bleeker, 1868)",1
"(Bleeker, 1869)",1
"Bleeker, 1869",1
"(Bleeker, 1870)",1
"Bleeker [P.] 1851",1
"Bliss, 1833",1
"(Bliss, 1883)",1
"Bloch, 1782",1
"(Bloch, 1788)",1
"(Bloch 1791)",1
"Bloch, 1791",1
"(Bloch 1792)",1
"Bloch & Gingerich, 1998",1
"Bloch & Schneider",1
"(Block)",1
"(Block, 1782)",1
"Blommers-Schlösser, 1979",1
"Blouf",1
"(Blow) 1969",1
"(Blow & Banner 1962)",1
"Bltg.",1
"Blumarb",1
"Blumbach",1
"Blume, 1957",1
"(Blumenbach, 1775)",1
"Blumenbach, 1791",1
"Blumenstengel",1
"Blum et Wiesmann",1
"Bluntschli, 1931",1
"Blvll",1
"Blyth, 1846",1
"Blyth 1852",1
"Blyth, 1853",1
"Blyth, 1858",1
"Blyth, 1859",1
"(Blyth, 1861)",1
"Blz",1
"B. + M.",1
"B.M.",1
"B. Morr.",1
"Boabee",1
"Boardman et al.",1
"Boas, 1886",1
"(Bobretzky, 1872)",1
"Bocage, 1873",1
"(Bocage, 1878)",1
"(Bocage, 1888)",1
"(Bocage, 1889)",1
"Bocage & Capello, 1864",1
"Bock, 1922",1
"(Bock, 1953)",1
"Bockh",1
"Bocourt 1866",1
"Boddaert, 1785",1
"(Bodylevsky)",1
"(Boeck, 1838)",1
"Boeck, 1870",1
"(Boeck, 1871)",1
"Boeck, 1873",1
"Boeck, 1879",1
"(Boehlke, 1955)",1
"Boehm 1907",1
"Boersma et al.",1
"Boese",1
"(Boese)",1
"Boeseman, 1948",1
"Boessenecker 2013",1
"Boetlger",1
"Boett.",1
"Boettger ?",1
"(Boettger, 1873)",1
"Boettger, 1877",1
"(Boettger, 1885)",1
"(Boettger, 1888)",1
"(Boettger, 1896)",1
"(Boettger, 1898)",1
"(Boettger, 1899)",1
"(Boettger, 1907)",1
"Boettgr.",1
"Boettq.",1
"(bofill, 1879",1
"Bogan & Weaver, 2012",1
"Bogdanov, 1881",1
"Bogdanovich 1960",1
"Bogert, 1945",1
"Bogert and Martin Del Campo, 1956",1
"Bogert and Senanayake, 1966",1
"Boggemann & Fiege, 2001",1
"(Boh)",1
"(Boheman, 1833)",1
"Boheman, 1843",1
"Boher",1
"Bohlke & Bohlke, 1981",1
"Boie",1
"Boie, 1828",1
"Boiss.",1
"(Bokermann, 1956)",1
"Bokermann, 1956",1
"Bokermann, 1963",1
"Bokermann, 1967",1
"Bokermann, 1975",1
"Bokermann and Sazima, 1973",1
"Bokor",1
"Bolanos et al., 2007",1
"Bolivar y Pieltain, 1950",1
"(Boll 1846)",1
"Bolli 1951",1
"Bolli, 1957",1
"(Bolli) 1959",1
"Bolli & Cita",1
"Bollman, 1890",1
"Bollman, 1893",1
"Bolt, 1974",1
"(Bolten)",1
"Bolton 1982",1
"Bolton 1983",1
"Bolton 2000",1
"(Boltovskoy)",1
"Boltovskoy & Theyer",1
"\Bom\ Rve",1
"Bonaduce et al.",1
"Bonaparte.",1
"Bonaparte, 1845",1
"Bonaparte & Sanchez, 1974",1
"Bond, 1927",1
"(Bond, 1936)",1
"Bonelli.",1
"(Bonelli, 1825)",1
"Bonelli, 1847",1
"(Bonheur)",1
"Bonhote, 1905",1
"Boni",1
"Bonn",1
"Bonnaterre, 1788",1
"Bonnaterre, 1790",1
"Bonvouloir",1
"Bood",1
"Boomer",1
"Boon",1
"Boone, 1923",1
"(Boone, 1928)",1
"(Boone, 1931)",1
"(Borchmann)",1
"Bord.",1
"Bordas",1
"Borelli 1899",1
"Borelli 1910",1
"Borg)",1
"Borg, 1933",1
"Borgm",1
"(Borgmeier, 1928)",1
"Borgmeier 1929",1
"Borgmeier, 1930",1
"Borgmeier, 1933",1
"Borgmeier 1934",1
"Borgmeier, 1939",1
"Borgmeier 1949",1
"Borgmeier, 1950",1
"Borgmeier 1954",1
"Borgmeier 1960",1
"Borgmeier 1961",1
"Borgmeier, 1966",1
"Borgmeier 1969",1
"Borissiak, 1916",1
"Borkent, 2012",1
"(Borkhausen, 1789)",1
"(Born), 1778",1
"Born 1798",1
"(Born, 1918)",1
"Born, 1918",1
"Borneman 1855",1
"Bornemann ?",1
"BORNEMANN",1
"(Bornemann) 1854",1
"(Bornemann, 1855)",1
"(Bornemann 1860)",1
"Bornet & Flahault",1
"(Borodin, 1927)",1
"Borodin 1932",1
"Borodin, 1932",1
"Borodin, 1933",1
"Borodin, 1934:111",1
"Borodin, 1936:23.",1
"(Borovleva)",1
"Borowiec",1
"Borowiec & Longino, 2011",1
"Borradaila",1
"Borradaile, 1898",1
"Borradaile, 1899",1
"Borradaile, 1903",1
"Borradaile, 1917",1
"Borro",1
"Bortzen 1948",1
"Bory 1827",1
"Bory 1828",1
"Bory St. Vincent",1
"(Bosc.)",1
"Bosc, 1792",1
"Bosc 1801",1
"Bosc, 1816",1
"Boscá, 1878",1
"Bosc and Daudin in Sonnini de Manoncourt and Latreille, 1801",1
"Boschma 1923",1
"Boschma, 1923",1
"Boschma, 1929",1
"Boschma, 1933",1
"Boschma, 1964",1
"Bosgnet",1
"Boshell & Kerr",1
"(Bosisto, 1859)",1
"(Bosquet 1859)",1
"Bosquet, 1860",1
"Boss",1
"(Boss, 1964)",1
"Boss, 1965",1
"Boss, 1969",1
"Boss, K.",1
"(Botn)",1
"Bottger",1
"Botvinnik",1
"Boucard, 1892",1
"Boucelli",1
"Bouché, 1969",1
"(Bouchet and Guillemot, 1978)",1
"Bouchet & Waren, 1980 ex Jeffreys ms.",1
"Boudier, 1885",1
"Bougainville, 1837",1
"Boug & Dautz",1
"Bouguignat",1
"Bouilli",1
"Boul",1
"(Boulanger, 1887)",1
"Boulanger, 1911",1
"(Boulenger)",1
"(BOULENGER, 1888)",1
"(Boulenger 1890)",1
"Boulenger 1902",1
"Boulenger 1906",1
"(Boulenger 1911)",1
"Boulenger 1911",1
"(Boulenger, 1916)",1
"Bour.",1
"Bourc.",1
"(Bourcier, 1846)",1
"Bourdon",1
"Bourg,",1
"Bourg. and Fagot",1
"Bourguet",1
"(Bourguignat)",1
"Bourguignat, 1862",1
"Bourguignat, 1883",1
"Bourguignat, 1937",1
"Bourne",1
"(Bourret, 1934)",1
"(Bourret, 1939)",1
"Bourret, 1939",1
"Boursfield, 1965",1
"(Bousfield, 1958)",1
"Bousg",1
"Bousquet & Laplante 1999",1
"Bouve, 1851",1
"Bouvier, 1904",1
"Bouvier 1906",1
"Bouvier, 1908",1
"Bouvier, 1914",1
"(Bouvier, 1918)",1
"Bouvier, 1922",1
"(Bovallius, 1885)",1
"Bow",1
"Bowd",1
"Bowd.",1
"Bowditch 1888",1
"Bowditch 1892",1
"Bowditch 1902",1
"Bowditch 1918",1
"Bowditch 1919",1
"Bowditch ? unpublished?",1
"(Bowerbank, 1861)",1
"(Bowerbank, 1866)",1
"Bowerbank, 1866",1
"Bowerbank, 1873",1
"(Bowerbank, 1875)",1
"(Bowerbank) Chandler",1
"Bowerbanki, 1858",1
"Bowig",1
"Bowman",1
"Bowman & Iliffe, 1985",1
"Bowman, Yager & Iliffe, 1985",1
"Bown, 1976",1
"(Bown, 1979)",1
"Bown & Kihm, 1981",1
"Boyd",1
"Boyer",1
"Boyer, 1997",1
"Boyko, 2000",1
"Boyle",1
"Bozzetti, 1991",1
"(Bozzetti & Sargent, 2011)",1
"B.P. Clark",1
"B. P. Clark 1927",1
"Bq.+Cl.",1
"Bqu and Dautz",1
"B. & R.",1
"Bra",1
"(Brüggemann, 1876)",1
"Brüning, 1929",1
"Brünnich, 1768",1
"Brünnich, 1772",1
"Brac.",1
"Brad",1
"Brad1",1
"Braderip & Sowerby 1829",1
"BRADLEY",1
"Bradley, 1925",1
"(Brady) ?",1
"Brady 1844",1
"(Brady) 1869",1
"Brady 1870",1
"(Brady) 1875",1
"(Brady 1878)",1
"(Brady) 1878",1
"Brady, 1879",1
"Brady, 1881",1
"(Brady 1890)",1
"Brady 1898",1
"(Brady 1952)",1
"(Brady, Crooskey and Robertson, 1874)",1
"Brady, Crosskey & Robertson, 1874",1
"(Brady Et Al)",1
"Brady & Norman 1896",1
"Brady & Norman, 1896",1
"Braem, 1939",1
"Brag.",1
"Bragagnolo, Hara & Pinto-da-Rocha, 2015",1
"Brakman",1
"(Bröleman, 1899)",1
"(Brölemann, 1896)",1
"Brölemann, 1905",1
"(Brölemann, 1909)",1
"Brame, 1963",1
"Brame and Wake, 1962",1
"Bramkamp",1
"BRAMLETTE",1
"Bram Pils",1
"(Branco, 1879)",1
"(Branco, 1883)",1
"(Brancsik, 1890)",1
"Brancucci 1983",1
"Brander.",1
"Brandes, 1888",1
"(Brandes, 1896)",1
"Br. and Sow.",1
"brandt",1
"(Brandt, 1834)",1
"Brandt, 1850",1
"Brandt, 1869",1
"Brandt, 1872",1
"Brandt, 1878",1
"(Brandt, 1956)",1
"(Brandt, 1968)",1
"Brandt, 1970",1
"Brandt MS",1
"(Branisa & Vanek)",1
"Branisik",1
"Branson, 1906",1
"Branson, 1922",1
"(Branson, 1930)",1
"Branson and McCoy",1
"Bratcher",1
"Bratcher & Burch 1967",1
"(Bratcher & Burch, 1976)",1
"Bratehr 1979",1
"Brattstrom",1
"Brauer 1867",1
"Brauer, 1882",1
"Brauer & Bergenstamm, 1889",1
"Braul and Lise, 2003",1
"Braun, 1899",1
"(Braun) Lesquereux",1
"Braun & Raht.",1
"Brauns, 1902",1
"(Braun) Ward",1
"Bravard, 1828",1
"(Brazhnikova & Vdovenko)",1
"(Brazier, 1870)",1
"Brazier 1870",1
"Brazier 1871",1
"(Brazier, 1872)",1
"(Brazier, 1874)",1
"Brazier 1876",1
"Brazier, 1877",1
"Brazier 1878",1
"Brazier, 1880",1
"(Brazier, 1887)",1
"Brazier, 1901",1
"Brazil and Vellard, 1926",1
"Brazin",1
"Brebisson",1
"Breder, 1925",1
"Breder, 1936",1
"Breedy & Guzman, 2005",1
"Breedy, Williams, Guzman, 2013",1
"(Brehm, 1852)",1
"Brehm, 1854",1
"BREHM, R. C.",1
"Breistroffer",1
"Breitstroffer",1
"Brendel 1893",1
"B. Rensch.",1
"Brescovit, 1991",1
